game_id,move_number,fen,move_uci,eval_cp,turn
1,144,6k1/4r2p/8/1p1K2Qp/p7/P1P5/1P2p3/8 b - - 38 72,g8f8,0,black
2,1,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,d2d4,34,white
2,2,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,d7d5,-24,black
2,3,rnbqkbnr/ppp1pppp/8/3p4/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 0 2,c2c4,33,white
2,4,rnbqkbnr/ppp1pppp/8/3p4/2PP4/8/PP2PPPP/RNBQKBNR b KQkq - 0 2,e7e6,-36,black
2,5,rnbqkbnr/ppp2ppp/4p3/3p4/2PP4/8/PP2PPPP/RNBQKBNR w KQkq - 0 3,g1f3,31,white
2,6,rnbqkbnr/ppp2ppp/4p3/3p4/2PP4/5N2/PP2PPPP/RNBQKB1R b KQkq - 1 3,g8f6,-33,black
2,7,rnbqkb1r/ppp2ppp/4pn2/3p4/2PP4/5N2/PP2PPPP/RNBQKB1R w KQkq - 2 4,c1g5,31,white
2,8,rnbqkb1r/ppp2ppp/4pn2/3p2B1/2PP4/5N2/PP2PPPP/RN1QKB1R b KQkq - 3 4,f8e7,-32,black
2,9,rnbqk2r/ppp1bppp/4pn2/3p2B1/2PP4/5N2/PP2PPPP/RN1QKB1R w KQkq - 4 5,e2e3,30,white
2,10,rnbqk2r/ppp1bppp/4pn2/3p2B1/2PP4/4PN2/PP3PPP/RN1QKB1R b KQkq - 0 5,h7h6,-30,black
2,11,rnbqk2r/ppp1bpp1/4pn1p/3p2B1/2PP4/4PN2/PP3PPP/RN1QKB1R w KQkq - 0 6,g5h4,26,white
2,12,rnbqk2r/ppp1bpp1/4pn1p/3p4/2PP3B/4PN2/PP3PPP/RN1QKB1R b KQkq - 1 6,e8g8,-25,black
2,13,rnbq1rk1/ppp1bpp1/4pn1p/3p4/2PP3B/4PN2/PP3PPP/RN1QKB1R w KQ - 2 7,b1c3,24,white
2,14,rnbq1rk1/ppp1bpp1/4pn1p/3p4/2PP3B/2N1PN2/PP3PPP/R2QKB1R b KQ - 3 7,b7b6,-25,black
2,15,rnbq1rk1/p1p1bpp1/1p2pn1p/3p4/2PP3B/2N1PN2/PP3PPP/R2QKB1R w KQ - 0 8,d1b3,23,white
2,16,rnbq1rk1/p1p1bpp1/1p2pn1p/3p4/2PP3B/1QN1PN2/PP3PPP/R3KB1R b KQ - 1 8,c8b7,-9,black
2,17,rn1q1rk1/pbp1bpp1/1p2pn1p/3p4/2PP3B/1QN1PN2/PP3PPP/R3KB1R w KQ - 2 9,h4f6,14,white
2,18,rn1q1rk1/pbp1bpp1/1p2pB1p/3p4/2PP4/1QN1PN2/PP3PPP/R3KB1R b KQ - 0 9,e7f6,-19,black
2,19,rn1q1rk1/pbp2pp1/1p2pb1p/3p4/2PP4/1QN1PN2/PP3PPP/R3KB1R w KQ - 0 10,c4d5,16,white
2,20,rn1q1rk1/pbp2pp1/1p2pb1p/3P4/3P4/1QN1PN2/PP3PPP/R3KB1R b KQ - 0 10,e6d5,-16,black
2,21,rn1q1rk1/pbp2pp1/1p3b1p/3p4/3P4/1QN1PN2/PP3PPP/R3KB1R w KQ - 0 11,a1d1,11,white
2,22,rn1q1rk1/pbp2pp1/1p3b1p/3p4/3P4/1QN1PN2/PP3PPP/3RKB1R b K - 1 11,d8d6,-8,black
2,23,rn3rk1/pbp2pp1/1p1q1b1p/3p4/3P4/1QN1PN2/PP3PPP/3RKB1R w K - 2 12,f1d3,9,white
2,24,rn3rk1/pbp2pp1/1p1q1b1p/3p4/3P4/1QNBPN2/PP3PPP/3RK2R b K - 3 12,c7c5,-3,black
2,25,rn3rk1/pb3pp1/1p1q1b1p/2pp4/3P4/1QNBPN2/PP3PPP/3RK2R w K - 0 13,d4c5,5,white
2,26,rn3rk1/pb3pp1/1p1q1b1p/2Pp4/8/1QNBPN2/PP3PPP/3RK2R b K - 0 13,d6c5,-3,black
2,27,rn3rk1/pb3pp1/1p3b1p/2qp4/8/1QNBPN2/PP3PPP/3RK2R w K - 0 14,e1g1,19,white
2,28,rn3rk1/pb3pp1/1p3b1p/2qp4/8/1QNBPN2/PP3PPP/3R1RK1 b - - 1 14,f8d8,-20,black
2,29,rn1r2k1/pb3pp1/1p3b1p/2qp4/8/1QNBPN2/PP3PPP/3R1RK1 w - - 2 15,d3b1,18,white
2,30,rn1r2k1/pb3pp1/1p3b1p/2qp4/8/1QN1PN2/PP3PPP/1B1R1RK1 b - - 3 15,b8c6,-18,black
2,31,r2r2k1/pb3pp1/1pn2b1p/2qp4/8/1QN1PN2/PP3PPP/1B1R1RK1 w - - 4 16,c3d5,38,white
2,32,r2r2k1/pb3pp1/1pn2b1p/2qN4/8/1Q2PN2/PP3PPP/1B1R1RK1 b - - 0 16,f6b2,-15,black
2,33,r2r2k1/pb3pp1/1pn4p/2qN4/8/1Q2PN2/Pb3PPP/1B1R1RK1 w - - 0 17,b3b2,10,white
2,34,r2r2k1/pb3pp1/1pn4p/2qN4/8/4PN2/PQ3PPP/1B1R1RK1 b - - 0 17,d8d5,2,black
2,35,r5k1/pb3pp1/1pn4p/2qr4/8/4PN2/PQ3PPP/1B1R1RK1 w - - 0 18,d1d5,7,white
2,36,r5k1/pb3pp1/1pn4p/2qR4/8/4PN2/PQ3PPP/1B3RK1 b - - 0 18,c5d5,-10,black
2,37,r5k1/pb3pp1/1pn4p/3q4/8/4PN2/PQ3PPP/1B3RK1 w - - 0 19,b2c2,0,white
2,38,r5k1/pb3pp1/1pn4p/3q4/8/4PN2/P1Q2PPP/1B3RK1 b - - 1 19,g7g6,1,black
2,39,r5k1/pb3p2/1pn3pp/3q4/8/4PN2/P1Q2PPP/1B3RK1 w - - 0 20,f1d1,0,white
2,40,r5k1/pb3p2/1pn3pp/3q4/8/4PN2/P1Q2PPP/1B1R2K1 b - - 1 20,c6b4,0,black
2,41,r5k1/pb3p2/1p4pp/3q4/1n6/4PN2/P1Q2PPP/1B1R2K1 w - - 2 21,c2e2,0,white
2,42,r5k1/pb3p2/1p4pp/3q4/1n6/4PN2/P3QPPP/1B1R2K1 b - - 3 21,d5c5,15,black
2,43,r5k1/pb3p2/1p4pp/2q5/1n6/4PN2/P3QPPP/1B1R2K1 w - - 4 22,e2d2,-9,white
2,44,r5k1/pb3p2/1p4pp/2q5/1n6/4PN2/P2Q1PPP/1B1R2K1 b - - 5 22,b4c6,10,black
2,45,r5k1/pb3p2/1pn3pp/2q5/8/4PN2/P2Q1PPP/1B1R2K1 w - - 6 23,d1c1,0,white
2,46,r5k1/pb3p2/1pn3pp/2q5/8/4PN2/P2Q1PPP/1BR3K1 b - - 7 23,c5e7,-1,black
2,47,r5k1/pb2qp2/1pn3pp/8/8/4PN2/P2Q1PPP/1BR3K1 w - - 8 24,e3e4,-8,white
2,48,r5k1/pb2qp2/1pn3pp/8/4P3/5N2/P2Q1PPP/1BR3K1 b - - 0 24,h6h5,10,black
2,49,r5k1/pb2qp2/1pn3p1/7p/4P3/5N2/P2Q1PPP/1BR3K1 w - - 0 25,h2h4,-14,white
2,50,r5k1/pb2qp2/1pn3p1/7p/4P2P/5N2/P2Q1PP1/1BR3K1 b - - 0 25,c6e5,7,black
2,51,r5k1/pb2qp2/1p4p1/4n2p/4P2P/5N2/P2Q1PP1/1BR3K1 w - - 1 26,f3e5,1,white
2,52,r5k1/pb2qp2/1p4p1/4N2p/4P2P/8/P2Q1PP1/1BR3K1 b - - 0 26,e7e5,5,black
2,53,r5k1/pb3p2/1p4p1/4q2p/4P2P/8/P2Q1PP1/1BR3K1 w - - 0 27,d2g5,-8,white
2,54,r5k1/pb3p2/1p4p1/4q1Qp/4P2P/8/P4PP1/1BR3K1 b - - 1 27,e5g5,7,black
2,55,r5k1/pb3p2/1p4p1/6qp/4P2P/8/P4PP1/1BR3K1 w - - 0 28,h4g5,0,white
2,56,r5k1/pb3p2/1p4p1/6Pp/4P3/8/P4PP1/1BR3K1 b - - 0 28,a7a5,-6,black
2,57,r5k1/1b3p2/1p4p1/p5Pp/4P3/8/P4PP1/1BR3K1 w - - 0 29,f2f3,8,white
2,58,r5k1/1b3p2/1p4p1/p5Pp/4P3/5P2/P5P1/1BR3K1 b - - 0 29,a8d8,-1,black
2,59,3r2k1/1b3p2/1p4p1/p5Pp/4P3/5P2/P5P1/1BR3K1 w - - 1 30,g1f2,0,white
2,60,3r2k1/1b3p2/1p4p1/p5Pp/4P3/5P2/P4KP1/1BR5 b - - 2 30,d8d2,-10,black
2,61,6k1/1b3p2/1p4p1/p5Pp/4P3/5P2/P2r1KP1/1BR5 w - - 3 31,f2g3,7,white
2,62,6k1/1b3p2/1p4p1/p5Pp/4P3/5PK1/P2r2P1/1BR5 b - - 4 31,g8f8,1,black
2,63,5k2/1b3p2/1p4p1/p5Pp/4P3/5PK1/P2r2P1/1BR5 w - - 5 32,f3f4,12,white
2,64,5k2/1b3p2/1p4p1/p5Pp/4PP2/6K1/P2r2P1/1BR5 b - - 0 32,d2b2,-17,black
2,65,5k2/1b3p2/1p4p1/p5Pp/4PP2/6K1/Pr4P1/1BR5 w - - 1 33,g3f3,30,white
2,66,5k2/1b3p2/1p4p1/p5Pp/4PP2/5K2/Pr4P1/1BR5 b - - 2 33,b7a6,-13,black
2,67,5k2/5p2/bp4p1/p5Pp/4PP2/5K2/Pr4P1/1BR5 w - - 3 34,f4f5,22,white
2,68,5k2/5p2/bp4p1/p4PPp/4P3/5K2/Pr4P1/1BR5 b - - 0 34,f8e7,-28,black
2,69,8/4kp2/bp4p1/p4PPp/4P3/5K2/Pr4P1/1BR5 w - - 1 35,g2g3,30,white
2,70,8/4kp2/bp4p1/p4PPp/4P3/5KP1/Pr6/1BR5 b - - 0 35,a5a4,-18,black
2,71,8/4kp2/bp4p1/5PPp/p3P3/5KP1/Pr6/1BR5 w - - 0 36,a2a3,-1,white
2,72,8/4kp2/bp4p1/5PPp/p3P3/P4KP1/1r6/1BR5 b - - 0 36,e7d6,-3,black
2,73,8/5p2/bp1k2p1/5PPp/p3P3/P4KP1/1r6/1BR5 w - - 1 37,f3f4,0,white
2,74,8/5p2/bp1k2p1/5PPp/p3PK2/P5P1/1r6/1BR5 b - - 2 37,b2f2,0,black
2,75,8/5p2/bp1k2p1/5PPp/p3PK2/P5P1/5r2/1BR5 w - - 3 38,f4e3,0,white
2,76,8/5p2/bp1k2p1/5PPp/p3P3/P3K1P1/5r2/1BR5 b - - 4 38,f2b2,0,black
2,77,8/5p2/bp1k2p1/5PPp/p3P3/P3K1P1/1r6/1BR5 w - - 5 39,c1d1,0,white
2,78,8/5p2/bp1k2p1/5PPp/p3P3/P3K1P1/1r6/1B1R4 b - - 6 39,d6c5,0,black
2,79,8/5p2/bp4p1/2k2PPp/p3P3/P3K1P1/1r6/1B1R4 w - - 7 40,d1c1,0,white
2,80,8/5p2/bp4p1/2k2PPp/p3P3/P3K1P1/1r6/1BR5 b - - 8 40,c5d6,0,black
2,81,8/5p2/bp1k2p1/5PPp/p3P3/P3K1P1/1r6/1BR5 w - - 9 41,c1d1,0,white
2,82,8/5p2/bp1k2p1/5PPp/p3P3/P3K1P1/1r6/1B1R4 b - - 10 41,d6e7,0,black
2,83,8/4kp2/bp4p1/5PPp/p3P3/P3K1P1/1r6/1B1R4 w - - 11 42,d1c1,0,white
2,84,8/4kp2/bp4p1/5PPp/p3P3/P3K1P1/1r6/1BR5 b - - 12 42,e7d6,0,black
2,85,8/5p2/bp1k2p1/5PPp/p3P3/P3K1P1/1r6/1BR5 w - - 13 43,c1d1,0,white
2,86,8/5p2/bp1k2p1/5PPp/p3P3/P3K1P1/1r6/1B1R4 b - - 14 43,d6e7,0,black
2,87,8/4kp2/bp4p1/5PPp/p3P3/P3K1P1/1r6/1B1R4 w - - 15 44,d1c1,0,white
2,88,8/4kp2/bp4p1/5PPp/p3P3/P3K1P1/1r6/1BR5 b - - 16 44,e7d6,0,black
2,89,8/5p2/bp1k2p1/5PPp/p3P3/P3K1P1/1r6/1BR5 w - - 17 45,c1d1,0,white
2,90,8/5p2/bp1k2p1/5PPp/p3P3/P3K1P1/1r6/1B1R4 b - - 18 45,d6c5,0,black
2,91,8/5p2/bp4p1/2k2PPp/p3P3/P3K1P1/1r6/1B1R4 w - - 19 46,d1c1,0,white
2,92,8/5p2/bp4p1/2k2PPp/p3P3/P3K1P1/1r6/1BR5 b - - 20 46,c5d6,0,black
3,1,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,e2e4,30,white
3,2,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,e7e5,-34,black
3,3,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,g1f3,42,white
3,4,rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,g8f6,-35,black
3,5,rnbqkb1r/pppp1ppp/5n2/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 2 3,f3e5,52,white
3,6,rnbqkb1r/pppp1ppp/5n2/4N3/4P3/8/PPPP1PPP/RNBQKB1R b KQkq - 0 3,d7d6,-45,black
3,7,rnbqkb1r/ppp2ppp/3p1n2/4N3/4P3/8/PPPP1PPP/RNBQKB1R w KQkq - 0 4,e5f3,55,white
3,8,rnbqkb1r/ppp2ppp/3p1n2/8/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 4,f6e4,-54,black
3,9,rnbqkb1r/ppp2ppp/3p4/8/4n3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 5,d2d4,42,white
3,10,rnbqkb1r/ppp2ppp/3p4/8/3Pn3/5N2/PPP2PPP/RNBQKB1R b KQkq - 0 5,f8e7,-42,black
3,11,rnbqk2r/ppp1bppp/3p4/8/3Pn3/5N2/PPP2PPP/RNBQKB1R w KQkq - 1 6,f1d3,50,white
3,12,rnbqk2r/ppp1bppp/3p4/8/3Pn3/3B1N2/PPP2PPP/RNBQK2R b KQkq - 2 6,d6d5,-52,black
3,13,rnbqk2r/ppp1bppp/8/3p4/3Pn3/3B1N2/PPP2PPP/RNBQK2R w KQkq - 0 7,e1g1,52,white
3,14,rnbqk2r/ppp1bppp/8/3p4/3Pn3/3B1N2/PPP2PPP/RNBQ1RK1 b kq - 1 7,b8c6,-52,black
3,15,r1bqk2r/ppp1bppp/2n5/3p4/3Pn3/3B1N2/PPP2PPP/RNBQ1RK1 w kq - 2 8,f1e1,56,white
3,16,r1bqk2r/ppp1bppp/2n5/3p4/3Pn3/3B1N2/PPP2PPP/RNBQR1K1 b kq - 3 8,e8g8,-51,black
3,17,r1bq1rk1/ppp1bppp/2n5/3p4/3Pn3/3B1N2/PPP2PPP/RNBQR1K1 w - - 4 9,c2c4,48,white
3,18,r1bq1rk1/ppp1bppp/2n5/3p4/2PPn3/3B1N2/PP3PPP/RNBQR1K1 b - - 0 9,e4f6,-42,black
3,19,r1bq1rk1/ppp1bppp/2n2n2/3p4/2PP4/3B1N2/PP3PPP/RNBQR1K1 w - - 1 10,b1c3,41,white
3,20,r1bq1rk1/ppp1bppp/2n2n2/3p4/2PP4/2NB1N2/PP3PPP/R1BQR1K1 b - - 2 10,c8g4,-48,black
3,21,r2q1rk1/ppp1bppp/2n2n2/3p4/2PP2b1/2NB1N2/PP3PPP/R1BQR1K1 w - - 3 11,c4d5,60,white
3,22,r2q1rk1/ppp1bppp/2n2n2/3P4/3P2b1/2NB1N2/PP3PPP/R1BQR1K1 b - - 0 11,f6d5,-59,black
3,23,r2q1rk1/ppp1bppp/2n5/3n4/3P2b1/2NB1N2/PP3PPP/R1BQR1K1 w - - 0 12,d3e4,60,white
3,24,r2q1rk1/ppp1bppp/2n5/3n4/3PB1b1/2N2N2/PP3PPP/R1BQR1K1 b - - 1 12,g4e6,-56,black
3,25,r2q1rk1/ppp1bppp/2n1b3/3n4/3PB3/2N2N2/PP3PPP/R1BQR1K1 w - - 2 13,a2a3,50,white
3,26,r2q1rk1/ppp1bppp/2n1b3/3n4/3PB3/P1N2N2/1P3PPP/R1BQR1K1 b - - 0 13,f8e8,-48,black
3,27,r2qr1k1/ppp1bppp/2n1b3/3n4/3PB3/P1N2N2/1P3PPP/R1BQR1K1 w - - 1 14,d1d3,-8,white
3,28,r2qr1k1/ppp1bppp/2n1b3/3n4/3PB3/P1NQ1N2/1P3PPP/R1B1R1K1 b - - 2 14,h7h6,-37,black
3,29,r2qr1k1/ppp1bpp1/2n1b2p/3n4/3PB3/P1NQ1N2/1P3PPP/R1B1R1K1 w - - 0 15,e4h7,30,white
3,30,r2qr1k1/ppp1bppB/2n1b2p/3n4/3P4/P1NQ1N2/1P3PPP/R1B1R1K1 b - - 1 15,g8h8,-18,black
3,31,r2qr2k/ppp1bppB/2n1b2p/3n4/3P4/P1NQ1N2/1P3PPP/R1B1R1K1 w - - 2 16,h7f5,25,white
3,32,r2qr2k/ppp1bpp1/2n1b2p/3n1B2/3P4/P1NQ1N2/1P3PPP/R1B1R1K1 b - - 3 16,e7f6,-19,black
3,33,r2qr2k/ppp2pp1/2n1bb1p/3n1B2/3P4/P1NQ1N2/1P3PPP/R1B1R1K1 w - - 4 17,f5e6,27,white
3,34,r2qr2k/ppp2pp1/2n1Bb1p/3n4/3P4/P1NQ1N2/1P3PPP/R1B1R1K1 b - - 0 17,e8e6,-31,black
3,35,r2q3k/ppp2pp1/2n1rb1p/3n4/3P4/P1NQ1N2/1P3PPP/R1B1R1K1 w - - 0 18,e1e6,31,white
3,36,r2q3k/ppp2pp1/2n1Rb1p/3n4/3P4/P1NQ1N2/1P3PPP/R1B3K1 b - - 0 18,f7e6,-23,black
3,37,r2q3k/ppp3p1/2n1pb1p/3n4/3P4/P1NQ1N2/1P3PPP/R1B3K1 w - - 0 19,c1e3,21,white
3,38,r2q3k/ppp3p1/2n1pb1p/3n4/3P4/P1NQBN2/1P3PPP/R5K1 b - - 1 19,d5c3,-24,black
3,39,r2q3k/ppp3p1/2n1pb1p/8/3P4/P1nQBN2/1P3PPP/R5K1 w - - 0 20,b2c3,26,white
3,40,r2q3k/ppp3p1/2n1pb1p/8/3P4/P1PQBN2/5PPP/R5K1 b - - 0 20,e6e5,-30,black
3,41,r2q3k/ppp3p1/2n2b1p/4p3/3P4/P1PQBN2/5PPP/R5K1 w - - 0 21,d4d5,36,white
3,42,r2q3k/ppp3p1/2n2b1p/3Pp3/8/P1PQBN2/5PPP/R5K1 b - - 0 21,c6e7,-27,black
3,43,r2q3k/ppp1n1p1/5b1p/3Pp3/8/P1PQBN2/5PPP/R5K1 w - - 1 22,a1d1,25,white
3,44,r2q3k/ppp1n1p1/5b1p/3Pp3/8/P1PQBN2/5PPP/3R2K1 b - - 2 22,d8d7,-27,black
3,45,r6k/pppqn1p1/5b1p/3Pp3/8/P1PQBN2/5PPP/3R2K1 w - - 3 23,c3c4,29,white
3,46,r6k/pppqn1p1/5b1p/3Pp3/2P5/P2QBN2/5PPP/3R2K1 b - - 0 23,e7f5,-28,black
3,47,r6k/pppq2p1/5b1p/3Ppn2/2P5/P2QBN2/5PPP/3R2K1 w - - 1 24,d1e1,30,white
3,48,r6k/pppq2p1/5b1p/3Ppn2/2P5/P2QBN2/5PPP/4R1K1 b - - 2 24,b7b6,-30,black
3,49,r6k/p1pq2p1/1p3b1p/3Ppn2/2P5/P2QBN2/5PPP/4R1K1 w - - 0 25,h2h3,20,white
3,50,r6k/p1pq2p1/1p3b1p/3Ppn2/2P5/P2QBN1P/5PP1/4R1K1 b - - 0 25,f5d6,-26,black
3,51,r6k/p1pq2p1/1p1n1b1p/3Pp3/2P5/P2QBN1P/5PP1/4R1K1 w - - 1 26,f3d2,24,white
3,52,r6k/p1pq2p1/1p1n1b1p/3Pp3/2P5/P2QB2P/3N1PP1/4R1K1 b - - 2 26,a8d8,-22,black
3,53,3r3k/p1pq2p1/1p1n1b1p/3Pp3/2P5/P2QB2P/3N1PP1/4R1K1 w - - 3 27,d2e4,23,white
3,54,3r3k/p1pq2p1/1p1n1b1p/3Pp3/2P1N3/P2QB2P/5PP1/4R1K1 b - - 4 27,d6e4,-25,black
3,55,3r3k/p1pq2p1/1p3b1p/3Pp3/2P1n3/P2QB2P/5PP1/4R1K1 w - - 0 28,d3e4,32,white
3,56,3r3k/p1pq2p1/1p3b1p/3Pp3/2P1Q3/P3B2P/5PP1/4R1K1 b - - 0 28,d7a4,-40,black
3,57,3r3k/p1p3p1/1p3b1p/3Pp3/q1P1Q3/P3B2P/5PP1/4R1K1 w - - 1 29,e4d3,42,white
3,58,3r3k/p1p3p1/1p3b1p/3Pp3/q1P5/P2QB2P/5PP1/4R1K1 b - - 2 29,e5e4,-23,black
3,59,3r3k/p1p3p1/1p3b1p/3P4/q1P1p3/P2QB2P/5PP1/4R1K1 w - - 0 30,d3e4,16,white
3,60,3r3k/p1p3p1/1p3b1p/3P4/q1P1Q3/P3B2P/5PP1/4R1K1 b - - 0 30,a4a3,-11,black
3,61,3r3k/p1p3p1/1p3b1p/3P4/2P1Q3/q3B2P/5PP1/4R1K1 w - - 0 31,e3f4,18,white
3,62,3r3k/p1p3p1/1p3b1p/3P4/2P1QB2/q6P/5PP1/4R1K1 b - - 1 31,a3c5,-11,black
3,63,3r3k/p1p3p1/1p3b1p/2qP4/2P1QB2/7P/5PP1/4R1K1 w - - 2 32,e4d3,1,white
3,64,3r3k/p1p3p1/1p3b1p/2qP4/2P2B2/3Q3P/5PP1/4R1K1 b - - 3 32,a7a5,-4,black
3,65,3r3k/2p3p1/1p3b1p/p1qP4/2P2B2/3Q3P/5PP1/4R1K1 w - - 0 33,e1e6,11,white
3,66,3r3k/2p3p1/1p2Rb1p/p1qP4/2P2B2/3Q3P/5PP1/6K1 b - - 1 33,a5a4,-15,black
3,67,3r3k/2p3p1/1p2Rb1p/2qP4/p1P2B2/3Q3P/5PP1/6K1 w - - 0 34,d3e2,19,white
3,68,3r3k/2p3p1/1p2Rb1p/2qP4/p1P2B2/7P/4QPP1/6K1 b - - 1 34,a4a3,-5,black
3,69,3r3k/2p3p1/1p2Rb1p/2qP4/2P2B2/p6P/4QPP1/6K1 w - - 0 35,d5d6,0,white
3,70,3r3k/2p3p1/1p1PRb1p/2q5/2P2B2/p6P/4QPP1/6K1 b - - 0 35,a3a2,0,black
3,71,3r3k/2p3p1/1p1PRb1p/2q5/2P2B2/7P/p3QPP1/6K1 w - - 0 36,e2a2,40,white
3,72,3r3k/2p3p1/1p1PRb1p/2q5/2P2B2/7P/Q4PP1/6K1 b - - 0 36,c7d6,-34,black
3,73,3r3k/6p1/1p1pRb1p/2q5/2P2B2/7P/Q4PP1/6K1 w - - 0 37,a2e2,23,white
3,74,3r3k/6p1/1p1pRb1p/2q5/2P2B2/7P/4QPP1/6K1 b - - 1 37,d6d5,-28,black
3,75,3r3k/6p1/1p2Rb1p/2qp4/2P2B2/7P/4QPP1/6K1 w - - 0 38,f4h6,41,white
3,76,3r3k/6p1/1p2Rb1B/2qp4/2P5/7P/4QPP1/6K1 b - - 0 38,d5c4,-51,black
3,77,3r3k/6p1/1p2Rb1B/2q5/2p5/7P/4QPP1/6K1 w - - 0 39,h6e3,48,white
3,78,3r3k/6p1/1p2Rb2/2q5/2p5/4B2P/4QPP1/6K1 b - - 1 39,c5f5,-50,black
3,79,3r3k/6p1/1p2Rb2/5q2/2p5/4B2P/4QPP1/6K1 w - - 2 40,e6b6,102,white
3,80,3r3k/6p1/1R3b2/5q2/2p5/4B2P/4QPP1/6K1 b - - 0 40,c4c3,-46,black
3,81,3r3k/6p1/1R3b2/5q2/8/2p1B2P/4QPP1/6K1 w - - 0 41,b6b4,60,white
3,82,3r3k/6p1/5b2/5q2/1R6/2p1B2P/4QPP1/6K1 b - - 1 41,d8a8,-57,black
3,83,r6k/6p1/5b2/5q2/1R6/2p1B2P/4QPP1/6K1 w - - 2 42,g1h2,46,white
3,84,r6k/6p1/5b2/5q2/1R6/2p1B2P/4QPPK/8 b - - 3 42,a8a1,-61,black
3,85,7k/6p1/5b2/5q2/1R6/2p1B2P/4QPPK/r7 w - - 4 43,e3d4,215,white
3,86,7k/6p1/5b2/5q2/1R1B4/2p4P/4QPPK/r7 b - - 5 43,f6d4,-276,black
3,87,7k/6p1/8/5q2/1R1b4/2p4P/4QPPK/r7 w - - 0 44,b4d4,377,white
3,88,7k/6p1/8/5q2/3R4/2p4P/4QPPK/r7 b - - 0 44,f5g5,-374,black
3,89,7k/6p1/8/6q1/3R4/2p4P/4QPPK/r7 w - - 1 45,e2c4,379,white
3,90,7k/6p1/8/6q1/2QR4/2p4P/5PPK/r7 b - - 2 45,a1a6,-392,black
3,91,7k/6p1/r7/6q1/2QR4/2p4P/5PPK/8 w - - 3 46,c4c3,384,white
3,92,7k/6p1/r7/6q1/3R4/2Q4P/5PPK/8 b - - 0 46,a6f6,-375,black
3,93,7k/6p1/5r2/6q1/3R4/2Q4P/5PPK/8 w - - 1 47,c3e1,375,white
3,94,7k/6p1/5r2/6q1/3R4/7P/5PPK/4Q3 b - - 2 47,g5f5,-366,black
3,95,7k/6p1/5r2/5q2/3R4/7P/5PPK/4Q3 w - - 3 48,h2g1,361,white
3,96,7k/6p1/5r2/5q2/3R4/7P/5PP1/4Q1K1 b - - 4 48,f5c5,-359,black
3,97,7k/6p1/5r2/2q5/3R4/7P/5PP1/4Q1K1 w - - 5 49,e1e3,382,white
3,98,7k/6p1/5r2/2q5/3R4/4Q2P/5PP1/6K1 b - - 6 49,c5c2,-370,black
3,99,7k/6p1/5r2/8/3R4/4Q2P/2q2PP1/6K1 w - - 7 50,d4h4,374,white
3,100,7k/6p1/5r2/8/7R/4Q2P/2q2PP1/6K1 b - - 8 50,h8g8,-364,black
3,101,6k1/6p1/5r2/8/7R/4Q2P/2q2PP1/6K1 w - - 9 51,e3e8,360,white
3,102,4Q1k1/6p1/5r2/8/7R/7P/2q2PP1/6K1 b - - 10 51,f6f8,-358,black
3,103,4Qrk1/6p1/8/8/7R/7P/2q2PP1/6K1 w - - 11 52,e8e6,355,white
3,104,5rk1/6p1/4Q3/8/7R/7P/2q2PP1/6K1 b - - 12 52,f8f7,-364,black
3,105,6k1/5rp1/4Q3/8/7R/7P/2q2PP1/6K1 w - - 13 53,e6e8,365,white
3,106,4Q1k1/5rp1/8/8/7R/7P/2q2PP1/6K1 b - - 14 53,f7f8,-359,black
3,107,4Qrk1/6p1/8/8/7R/7P/2q2PP1/6K1 w - - 15 54,e8e6,356,white
3,108,5rk1/6p1/4Q3/8/7R/7P/2q2PP1/6K1 b - - 16 54,f8f7,-361,black
3,109,6k1/5rp1/4Q3/8/7R/7P/2q2PP1/6K1 w - - 17 55,e6e1,368,white
3,110,6k1/5rp1/8/8/7R/7P/2q2PP1/4Q1K1 b - - 18 55,f7f6,-365,black
3,111,6k1/6p1/5r2/8/7R/7P/2q2PP1/4Q1K1 w - - 19 56,g2g3,357,white
3,112,6k1/6p1/5r2/8/7R/6PP/2q2P2/4Q1K1 b - - 0 56,c2c8,-361,black
3,113,2q3k1/6p1/5r2/8/7R/6PP/5P2/4Q1K1 w - - 1 57,e1e3,384,white
3,114,2q3k1/6p1/5r2/8/7R/4Q1PP/5P2/6K1 b - - 2 57,f6f7,-398,black
3,115,2q3k1/5rp1/8/8/7R/4Q1PP/5P2/6K1 w - - 3 58,e3e2,397,white
3,116,2q3k1/5rp1/8/8/7R/6PP/4QP2/6K1 b - - 4 58,c8c1,-393,black
